mean_x_ne_L,lower_quartile_x_ne_L,upper_quartile_x_ne_L,mean_x_hat_L,lower_quartile_x_hat_L,upper_quartile_x_hat_L
0.7214567087171684,0.6727985927012003,0.7754124036249962,0.8627525685044153,0.765455706197436,0.9584878853417964
0.7183847481110031,0.6710448675793006,0.7736296089341714,0.8590307627170762,0.7611266484092171,0.9532274160339363
0.7158219648117123,0.6695593731893261,0.7723169174638902,0.8553164005413119,0.7557970109134433,0.9472044835592626
0.711866369502874,0.668052570534568,0.7707060522357846,0.851609467089899,0.7526524809073346,0.9406756118187437
0.710071386712976,0.6662847494883883,0.7672385051297407,0.8479099475053891,0.7511023940454156,0.9341881972762506
0.7066293336152916,0.6631521569582609,0.7619525098038749,0.8442178269600481,0.749527396295445,0.9277419649793853
0.7032073278762533,0.6600244743067528,0.7562554487095088,0.8405330906557977,0.7463062077849052,0.9224082974238758
0.6997308813941352,0.6576457058869682,0.7503800847106227,0.8368557238241561,0.7419583390578619,0.9179560419069795
0.6962939407322021,0.6552742533022498,0.7459154045593275,0.8331857117261774,0.7387954931424445,0.9135126909011171
0.6938361759225761,0.6531058556735159,0.7421462351521818,0.8295230396523949,0.7375535602785771,0.9090782265972664
0.6905034788741959,0.6523376558996972,0.7376451134494278,0.82586769292276,0.7356417388961366,0.9046526312220233
0.688205913806203,0.6492154354227154,0.7335899936858519,0.8222196568865842,0.7319276651347619,0.9002358870375308
0.6849625988271428,0.6456979307264096,0.7299457436179829,0.8185789169224809,0.7276564192600605,0.8973162217015399
0.681726841364171,0.643719759752415,0.7263035117519823,0.8149929586306208,0.7234103558674898,0.8934916773191737
0.6794348391439828,0.6412855243944287,0.7226632173707257,0.8107395775643353,0.7191893150855689,0.8887940685972906
0.6780282361778672,0.6402890006456181,0.7190247807756865,0.8064884650485098,0.7150656373069998,0.8841058550928513
0.6756885336436489,0.6383693097350855,0.7154070728094231,0.8028771923827853,0.7118188226091529,0.8794270180154209
0.6729852740267307,0.6353901009907146,0.7121830275000387,0.7998961014606732,0.7085839035800243,0.8747575386121453
