mean_x_ne_L,lower_quartile_x_ne_L,upper_quartile_x_ne_L,mean_x_hat_L,lower_quartile_x_hat_L,upper_quartile_x_hat_L
0.7233964145609748,0.6814442081556448,0.7855971074660283,0.851197382651848,0.7608075866738495,0.9822634353938074
0.7205663461071061,0.6784039281444446,0.7816847050640889,0.8468284802299579,0.7567841579918527,0.9774392237870655
0.7177416866874958,0.6753672166296629,0.7782318521155087,0.8421165677492785,0.7527687761672199,0.9726246606035371
0.7140803621897118,0.6710687495240897,0.7739156195669683,0.8373894837009217,0.7487614251062362,0.9673044926572849
0.7101786572465489,0.6691233627788401,0.7696050662789858,0.8326479670892154,0.7450219669311797,0.9624653729411478
0.7072328529253271,0.6662510700943328,0.7653004131961233,0.8297996637492158,0.7417987682221854,0.9563970318576959
0.7040855890436049,0.6637403564404523,0.761344177446073,0.8285704734776083,0.7385820159106091,0.9501940644892064
0.7010826577181234,0.6595463508934934,0.7576074585828743,0.8252574641606032,0.7353716971036559,0.9446161419015505
0.6980853387968898,0.6559542072852365,0.753876016065066,0.8216917020347805,0.7324550382941037,0.9385421652616515
0.6950936034777728,0.6518045711367206,0.7501499805781207,0.8181330714332093,0.7296509001395202,0.9324195734707703
0.6921074591395511,0.6473537180394112,0.7462204157187111,0.8145815580928415,0.7268417196189685,0.926695773108845
0.6887261161620006,0.6437192277470314,0.7421091370936311,0.8110371477791543,0.7240275562095444,0.9220495287137955
0.6846039019002166,0.6405818896929836,0.7380108832945327,0.8088627843448482,0.7212084714691653,0.9173826658784061
0.6801140996705028,0.6374515896352857,0.734355165016652,0.8073792814325783,0.7183845290598443,0.9124828807388295
0.6764477830902257,0.6333166687437342,0.7300326659728275,0.803824346038726,0.7156314312804857,0.9076259506650187
0.6727875294993797,0.6292825687212658,0.7255175932185608,0.8002765205156612,0.7131273043983559,0.9028487621606813
0.669866301789674,0.6263927651593542,0.7223946799973903,0.7967357906436427,0.7106192210677544,0.8981464841654281
0.6680535976660049,0.6239965665426991,0.7192512128321202,0.7932021422313682,0.7081071941346815,0.8935145853263853
0.6657221129670847,0.6203210916173381,0.7157345615143949,0.7896755611159183,0.7055912362249711,0.8889488425429427
0.6637298561777388,0.6163978702082771,0.712224209684164,0.7861560331626991,0.703071359718823,0.884445311051084
0.661882814013141,0.6130417508579451,0.7087202681494433,0.7826435442653865,0.700840908173211,0.8800002899705917
0.6596233281375299,0.6101256004091743,0.7052228459403022,0.7797411211119536,0.698757130294801,0.8756103173704959
0.6568290909790986,0.6072559234933657,0.7017320503231727,0.7768318887704128,0.6966507096059348,0.871272150715905
0.6541895612486848,0.6047662929612805,0.6982890184425056,0.7743886700531989,0.6945217061977369,0.8669737033584752
0.6510393160071524,0.6023409482173019,0.6947844778450454,0.7714426486644406,0.6923701781145924,0.8624872401849557
0.6476515085315435,0.600289842624197,0.6912851576439483,0.7681308698056799,0.6901961807871393,0.8579694128557542
0.6441946235076802,0.5981061052235979,0.6877910584513264,0.7633788691454599,0.6880618261948022,0.853460621181211
0.6412079123183152,0.5955016914143166,0.6839844170559957,0.7589318800282597,0.684441188667219,0.848960847090017
0.6373559176355483,0.5930634157444812,0.6799919691559575,0.7547953556247395,0.6805199018982655,0.8444700725470052
0.633511446920437,0.5900510420508844,0.6760533126942956,0.7513455880825028,0.6777452662723012,0.8399882795530795
0.6312616389398771,0.5870436234158141,0.6747447980948867,0.7479027200753506,0.675501637657546,0.8355154501451417
0.6299136950356408,0.5849415242115497,0.6721949619687949,0.7444667378042127,0.6732857807386236,0.8310515663960197
0.6272431014263372,0.5828683984480928,0.6693577735347527,0.7410376274976171,0.671353947845982,0.826596610414396
0.6234190044736457,0.5807988357905145,0.6659770952090824,0.7376153754116346,0.6696065231101317,0.8221505643447357
0.6196020632283835,0.5787320297505254,0.6624959916555969,0.7341999678298241,0.6678358724918985,0.8177134103672146
0.6158921581147947,0.576536259063199,0.659021292986264,0.7307913910631774,0.6666068009436545,0.8132851306976485
0.6132028323916522,0.5738431370952564,0.6554007394803758,0.7273344884509162,0.6633214094652112,0.8088657075874215
0.6105186549669261,0.5711508189139035,0.6508688318056969,0.7238452566475433,0.6606073810240509,0.804455123323415
0.6078396092111407,0.5687812227147708,0.6469773577843118,0.7203630033077772,0.6578788915956801,0.8000533602279365
0.6051656785459694,0.5665827076777831,0.644398629396222,0.7168877144746908,0.6551357933540396,0.795660400658649
