mean_x_ne_L,lower_quartile_x_ne_L,upper_quartile_x_ne_L,mean_x_hat_L,lower_quartile_x_hat_L,upper_quartile_x_hat_L
0.7233964145609748,0.6814442081556448,0.7855971074660283,0.9316897649128677,0.8231294537868552,0.99
0.7194342546423659,0.6771872934181743,0.780349167446823,0.9247426008280463,0.8178736462382706,0.9831393
0.7148507631581194,0.672022743326109,0.7747704327301995,0.9186899076623412,0.8127758064501943,0.9762923214
0.7094898490969339,0.6689619502096008,0.7687244468985313,0.9126493198829675,0.8069179335088521,0.9672769987958391
0.7053670846991851,0.6643025440641231,0.7628088569222907,0.9066208132791524,0.8020836442994952,0.9582973898587257
0.7010403987094113,0.6594919385811209,0.7575576695040642,0.900604363688545,0.7967281770446302,0.9507751044920716
0.6968272022486602,0.6545962692106889,0.7523126594366634,0.8945999469971189,0.7927340345450213,0.9440455861885125
0.692621604628388,0.6480667257728583,0.7469385696491151,0.8886075391390755,0.7880732334990317,0.9373295269215607
0.6877777503976716,0.6429725060307683,0.7411495552538374,0.8826271160967485,0.7834217402896788,0.9306268997731426
0.6818936126776824,0.6385545868751445,0.7356265122576672,0.8752056444313271,0.7787795337418871,0.9239376778790214
0.6762444093643122,0.6331042260645882,0.7297880869442079,0.8692701450071308,0.774146592569966,0.9172618344286885
0.6711346641402367,0.6276692055735362,0.7240326848111286,0.8615524835516682,0.7695228953770125,0.9105993426652561
0.6682528111269307,0.6242806796954931,0.7196253592513653,0.8537241828493439,0.7649084206545701,0.9039501758853506
0.6650101378503619,0.6190787050220364,0.7146944738542795,0.8461030843859427,0.7603031467825478,0.8973143074390051
0.662400026130133,0.6139600807152038,0.7097307778644453,0.8397868479193878,0.7557070520294047,0.890691710729552
0.6592480332817677,0.609761967162564,0.7047759701613054,0.8336808845934478,0.7511201145526007,0.8840823592135181
0.6553866828226507,0.6058699952995806,0.6998786428147097,0.8286297316537499,0.7467270388490019,0.8774862264005161
0.6511461682191495,0.6024269405628151,0.6949035079345733,0.8218916016521358,0.7428047290712181,0.8709032858531401
0.6463375384767758,0.5996076879655219,0.6899347134202288,0.8136729413814628,0.7389360564874204,0.8643335111868589
0.6417711048474782,0.5960112444269907,0.6847472899032755,0.8059843362780224,0.7351157401316133,0.8577768760699102
0.6364720639504158,0.5926517774570638,0.6790669716713482,0.7984467047649362,0.7311902109959199,0.8517036483993126
0.6316953629719324,0.5880576498459463,0.6751578050191371,0.7918230469388601,0.7263331257664636,0.8457597561789358
0.629775068836137,0.5847788062869236,0.6719770030571253,0.7843267989111173,0.7214857335237406,0.839313301159198
0.6253114308028127,0.5818236269160548,0.6677117351613303,0.7772187867449092,0.7166480133222677,0.8327583811134078
0.6198598765569151,0.5788721958010787,0.6627403478119673,0.770783070901627,0.7118199442118427,0.8262165709077092
0.6149104476323739,0.5755746635663886,0.6577777652450879,0.7653143737122319,0.7070015052385753,0.8196878443224219
0.6110690791716846,0.5717248910946562,0.6518623101568137,0.7590853006883529,0.70219181279422,0.8138127938839864
0.6072349129256069,0.5682962993032662,0.6464247011121105,0.7520719769757517,0.6967830355587669,0.8077997098271177
0.6034079152064085,0.5651491269074153,0.6426395365152509,0.7448582828136194,0.6923131070257008,0.8015641082984613
0.599588052432328,0.5625259596775067,0.6387226999204942,0.7377297075527969,0.6877000297515701,0.7951075417374314
0.5957752911816041,0.5606700781667731,0.6347642561358979,0.73153331620578,0.6830014965398479,0.7886638883095238
0.5911064846459477,0.5582915836620341,0.6309925306180697,0.7263456048338514,0.6784579459698742,0.782233122188472
0.5875787472687609,0.5544441167484229,0.6269730660002297,0.7212344978887839,0.6739234825010407,0.7758152175996622
0.5855504706674366,0.5510204698251108,0.6237894937594388,0.7161525499484434,0.6691795088516823,0.7694101488200301
0.5820138565848807,0.5480973817716372,0.6202239858998683,0.7110983725533697,0.6633784396077989,0.7630178901779573
0.5784381422893531,0.5449701852536029,0.6166527130274829,0.7060706419844595,0.6586130223965163,0.7566384160531685
0.5763115209060558,0.5402078270381677,0.6128464859665702,0.7010680843978234,0.6549735968099427,0.7508549781959827
0.5727469261962035,0.5348757462332104,0.6084736006831382,0.6955035512152721,0.6500903989936675,0.7450828994204169
0.5690284229244702,0.5303456782097398,0.6041793733614361,0.6899462843538761,0.6452169675730248,0.7387120336215761
0.5645736549361626,0.5277865401842892,0.6003029389595484,0.6844001320262028,0.6389472288229016,0.732353909554333
0.5606878752819745,0.527430222563905,0.5965872295429597,0.6788650720031848,0.6323277492365562,0.7260085017352242
0.5570170446591705,0.52503972092632,0.5928025405358837,0.6733410821002129,0.6259793367858546,0.7196757847317538
0.5539428818494309,0.5224410049111146,0.5890254197126752,0.6683309420199407,0.6196836318840071,0.7133557331622903
0.5510701410554388,0.5212670332774607,0.5852558517776676,0.66334125626587,0.6137027513503213,0.7070483216959658
0.5483507235410137,0.5187753410341966,0.5814938214471174,0.6583710765993824,0.6089163648751543,0.7007535250525738
0.5441809729445704,0.5159026152217017,0.5783636451148284,0.653419639973165,0.604152578618091,0.6944713180024686
0.5400170496663872,0.5132134218849314,0.57444520034334,0.6484862128903288,0.5988793720934398,0.6882016753664637
0.5365451752490017,0.5101196970824318,0.5708354406181773,0.6435700915307561,0.5927472748743561,0.6819445720157309
0.5333862114406533,0.5063342704761654,0.5678375612272755,0.638670600859563,0.5869988307320095,0.6756999828716994
0.5319069380568331,0.5033189418984514,0.56319634154397,0.633787731748859,0.5824321313364216,0.6694678829059559
0.5289607193991611,0.5004490222575526,0.5592009927346271,0.6289210788731511,0.5785426939317937,0.6632482471401442
0.5256942353655218,0.49870487758504334,0.5553693797716964,0.6240699939271188,0.5746610354019752,0.6570410506458637
0.5224310850022233,0.49590578530922175,0.5516596215735308,0.6192341388143722,0.5707871401892162,0.650846268544572
0.5191711380946407,0.49334568245706795,0.5479478395663913,0.6144136151907157,0.5666436042044698,0.6446638760074829
0.5166252140195925,0.49005074161466433,0.5442434666064059,0.6093104827181042,0.5615264469502452,0.6384938482554678
0.5153134903813971,0.48706187890593894,0.5405464862320376,0.6037135211878388,0.5568425857734935,0.632336160558957
0.5135470189374425,0.4841546212975374,0.5374689908562666,0.5981277535806339,0.5529806091064896,0.626190788237839
0.5097903824059,0.48135400214108703,0.5344374022122069,0.5928303610742488,0.5491796877470274,0.6200577066613635
0.505985459808638,0.4801691641810922,0.53247149736957,0.5884641916462428,0.5453863682302841,0.6139368912480407
