mean_x_ne_L,lower_quartile_x_ne_L,upper_quartile_x_ne_L,mean_x_hat_L,lower_quartile_x_hat_L,upper_quartile_x_hat_L
0.7214567087171684,0.6727985927012003,0.7754124036249962,0.9056462716020698,0.838862607661593,0.99
0.7172849073243778,0.6704503565203712,0.7731043296244038,0.9010603341735619,0.8324668233244457,0.9811139756345374
0.7123405946500863,0.6683481347285551,0.7711230989485395,0.8970665454172133,0.8273863289967329,0.9742953657909861
0.7093730032057357,0.665637294020099,0.766155781156934,0.8928679655855313,0.819716066988561,0.9674903931671217
0.7045259088555722,0.6612422153991336,0.7585716002132863,0.8871029417499599,0.8144207809377951,0.9606990304885052
0.6996813822918881,0.6576043970127377,0.750310547389753,0.8813494479620598,0.8088264404041218,0.9544878026972987
0.6955357281149911,0.654588987793821,0.7443637894487873,0.8756074611617353,0.8030749606176311,0.9490410729666255
0.6909794984180277,0.6524606011112759,0.7384200124692569,0.8698769583350116,0.7982869278508554,0.9422622908206923
0.6874401861571675,0.6483151257127913,0.7327286683706176,0.8641579165139412,0.7935084710457563,0.9354970662390509
0.6828731759930269,0.6441106403113919,0.727592678178431,0.8584503127765131,0.7887395709841205,0.9287453721065728
0.679315051084818,0.6411831833205026,0.7224563793344831,0.8527541242465597,0.7839802084606011,0.9220071813623597
0.6769796140534928,0.6390667840359463,0.7173195416199794,0.8470693280936663,0.779230364278025,0.9152824669996349
0.6735299864152526,0.6358779299798285,0.7125647988310029,0.8413959015330787,0.7744900192427862,0.9085712020656357
0.6676956700491309,0.631413550909114,0.7080122694332955,0.8356827520033623,0.7697591541604129,0.9018733596615045
0.6634122336540434,0.6281683422775691,0.7030578010580677,0.8296582372279088,0.7650377498313865,0.8951889129421815
0.6605381991231843,0.624422762423481,0.6979487285744002,0.8226827197397151,0.7603257870472777,0.8885178351162971
0.6572495860873984,0.620683739163099,0.6936609901876701,0.8154467359664951,0.75562324658726,0.8818600994460645
0.6517079128955654,0.6150853746623623,0.6905013507197004,0.8088301827024662,0.7498433061356866,0.8752156792471724
0.6495853026789034,0.6100380408677504,0.6846008237174709,0.8032926961548554,0.7432942938558325,0.868584547888678
0.6462393123592787,0.6077928362533798,0.6795160480028037,0.7978213899984785,0.736765213444943,0.8619666787929006
0.6411218490734782,0.6058491467885014,0.6740101300312415,0.793005973376316,0.7302563483779638,0.8553620454353148
0.638091105939018,0.6030766278130095,0.6677094543216798,0.7881698556273936,0.7240322764693959,0.8487706213444443
0.6350403364699555,0.6014357128622839,0.6650966185118199,0.7811970393973142,0.7190189149067272,0.8421923801017553
0.6298799959856629,0.5953216350802961,0.6618999907382178,0.7748209215874418,0.7145086332219475,0.8356272953415518
0.6272463513399489,0.5910062223325037,0.6601807187397535,0.7688210096098447,0.7100073528980189,0.8290753407508686
0.6238721643586003,0.586692572797006,0.6553746592263686,0.762833097456203,0.7055150533092529,0.8225364900693669
0.6198616702017556,0.5817448969969534,0.6502787702047441,0.7568571611268684,0.7012320271353827,0.8160107170892281
0.6148586287198105,0.5775715762713691,0.6463241432240263,0.7511227984742445,0.697036464876287,0.8094979956550497
0.6115827420922675,0.5731930279255718,0.6431720808405839,0.7457457733613064,0.6932685140360807,0.8029982996637396
0.6069420702846726,0.5704053275957195,0.6402750827293373,0.7403795022985941,0.6897207832039906,0.7965116030644122
0.6030580185248318,0.5670231372469026,0.6342664366025388,0.7350239637780073,0.6862041824807258,0.7900378798582833
0.6007855410732506,0.5636990893540652,0.6296853286871241,0.7296791363344617,0.6827156805731037,0.7835771040985667
0.5974652633184441,0.5593973135199172,0.627425525476043,0.724344998545803,0.6789441833394406,0.7771292498903697
0.5948245895108663,0.5547307834053543,0.6233745651265844,0.7190215290327218,0.6741177830881584,0.770694291390589
0.591202965128971,0.5496832273413373,0.6190199644274779,0.7137087064586667,0.6693010182009593,0.7642722028078077
0.5870808102444576,0.5446035435136535,0.6146739764547293,0.708248251562051,0.6644938680947995,0.7578629584021921
0.5840303973400612,0.5432424459859264,0.6120003260061991,0.7023554599074874,0.6596963122094741,0.7514665324853878
0.5806526428842502,0.5397637872302762,0.6103818979856213,0.6964995786169075,0.6549083300134249,0.7450828994204169
0.5767867241524515,0.5379889276976386,0.6046926012725101,0.691243784975234,0.6501299010097314,0.7387120336215761
0.5728536252013068,0.5349604388702726,0.6005222743163382,0.6860125119927518,0.6453610047422498,0.732353909554333
0.5677854607571743,0.5320686722566741,0.5963532769164231,0.6807917015562346,0.6406016208018652,0.7260085017352242
0.5635418376655142,0.5278893309245031,0.5926571088556695,0.6755813327405902,0.635851728832822,0.7196757847317538
0.5600244307207183,0.5236140179018073,0.5903535943784488,0.6703813846625772,0.6311113085390951,0.7133557331622903
0.5556472972378583,0.5192859815702269,0.5857100352350976,0.6651918364807202,0.6261882514925451,0.7070483216959658
0.5512764271932171,0.5161376120632839,0.5821632865613144,0.660012667395227,0.6212394651422753,0.7007535250525738
0.5478035369356046,0.5130791153659718,0.5802431117274832,0.6548438566479048,0.6165363866543824,0.6944713180024686
0.5459290467541005,0.5104502308152513,0.5779346378627196,0.6496853835220773,0.611954319208847,0.6882016753664637
