mean_x_ne_L,lower_quartile_x_ne_L,upper_quartile_x_ne_L,mean_x_hat_L,lower_quartile_x_hat_L,upper_quartile_x_hat_L
0.6348850023321262,0.5778440539942631,0.6608237627334198,0.4323062661674981,0.3486342447431797,0.47998637630546515
0.6285375360032619,0.5735988567653106,0.6544341645504568,0.4309890684831592,0.3460217359328489,0.4768717678603108
0.6221844629966384,0.5693606600231752,0.6480385222876408,0.4296411461539673,0.34868168929521626,0.4737633886320467
0.6162101027248961,0.5651292974091026,0.6416407382472765,0.427942724246713,0.3471344807137348,0.47106609273026945
0.610430751822812,0.5609038750788198,0.6352392407332643,0.4252903458868542,0.3461021814694121,0.4682672217859254
0.6046428745037529,0.5566843623936617,0.6288281750658731,0.42370720825669017,0.3450719468235779,0.4654704936315167
0.5988456967567191,0.5524704378326122,0.6224195944557729,0.4229691230769954,0.3440437726470355,0.46267591362610133
0.5930384336032553,0.5482619132692176,0.6160007400956786,0.42022544865216993,0.34301765481884616,0.45995116767456284
0.5876423344937216,0.5440585931752391,0.6095693900100371,0.4178138976014585,0.34010002403224904,0.4572479302444382
0.5822607648861039,0.5398602745004516,0.6031235624086446,0.4152125583034883,0.33518099126623246,0.4568109515797981
0.5768899584018383,0.5358767088666081,0.5967125327397024,0.4112539886072922,0.3334559865481168,0.4552150646104623
0.5711603682124644,0.5319611586767439,0.5904275821121645,0.4085608795680111,0.33247994734443237,0.45362619978705443
0.5652774812549337,0.5280499932923032,0.5842022693845489,0.40598344626119737,0.3315058602191554,0.4520441361881611
0.5596011846593909,0.5229430565607067,0.5779866481761973,0.4049723571079021,0.3305337212681289,0.4504686566387715
0.5540057091980841,0.5179618709331089,0.5717805019552016,0.4028009768583324,0.32956352659500454,0.44913448345975676
0.5486131863482515,0.5127971035931747,0.5655793693216955,0.40110303129341596,0.32859527231122637,0.4474244955984569
0.5433411554097336,0.5088875711066752,0.5593981191093325,0.3995877137013689,0.3263706108071613,0.44537591617174727
0.5380745369007004,0.5050622741604746,0.5534145126060511,0.3980754267445059,0.32457148091025223,0.4431924303758629
0.5328127844969268,0.5010344066658698,0.5474379245404547,0.39656616436155656,0.32354998299921656,0.44101833799633705
0.5275553070936867,0.4974047880889576,0.5411777216954904,0.39505992050337313,0.32252523484713475,0.43993679743353004
0.5224826283630096,0.49374520203242006,0.5350782344791639,0.3935566891329062,0.32149724877152264,0.44019509171481364
0.5175894950537481,0.488882321058526,0.52877793568579,0.39205646422518003,0.32049198760708264,0.43887906148641875
0.5122541115963374,0.4839322862277232,0.5226491801409805,0.39026820538621393,0.3195523786243947,0.4373503969164536
0.506721281505178,0.47846981248486203,0.5167059935580643,0.38797820579514525,0.3175543294030752,0.4358308903069815
0.501706526559148,0.4738263886516359,0.5107001546133947,0.3875737682092978,0.3172332899698314,0.4343203452282769
0.4960959562581848,0.46939399414313554,0.5050437109705548,0.38608550914341877,0.31727389791133886,0.4324390246817735
0.49146409522348483,0.46577047341962624,0.49947683951114946,0.38434149593854483,0.31635637653164067,0.435844757468752
0.4859110846258761,0.4621915908868983,0.49359115796281255,0.3826260440883419,0.3154656095685505,0.4314949313447386
0.48043210113525414,0.45832316139395646,0.48846801681551155,0.3797465567521538,0.3145766241393864,0.42602729473452483
0.4747143389540897,0.45430389218358236,0.483707160568419,0.37698554317509264,0.3147433280910288,0.4213960932317996
0.46931030194080947,0.4507708757798763,0.4780372026863069,0.37491260809652704,0.3143016842234257,0.41935006118054075
0.4642545108781358,0.4460992104541409,0.47236509465983745,0.3733298152184354,0.3112360508035289,0.4179852469656924
0.4595244706769167,0.44244268332168923,0.4670074612547362,0.37175018792610004,0.3093211556056947,0.4166274986799434
0.45418492316166365,0.4399396952610919,0.46138409168730776,0.3701737198883493,0.3074100901982554,0.4149455022944548
0.44867479370744934,0.4374084815597201,0.4556654700356565,0.3700311560041613,0.30518772497646995,0.4130636171903449
0.4445247086407091,0.433980356451437,0.45041686446075035,0.36997759142845177,0.30353485168283956,0.41110919283216185
0.43989893617842446,0.42994115211800565,0.44497125625925665,0.36836951309712107,0.30181185027171537,0.4089679640437634
0.4367314623420262,0.42465726477630206,0.44007401404322743,0.3667646509224528,0.2987022090819465,0.4072120628442475
0.4316009459502268,0.42076903479967886,0.4359698902807039,0.3651339447862043,0.29559957258428227,0.4052693415947567
0.4268202583590605,0.41713484036583703,0.43207806062670095,0.36139852841159154,0.29326529213494024,0.40333050578776486
0.4216634454076986,0.4127949739281934,0.42832418018322405,0.3592263735867788,0.2941983348974434,0.4017843868475699
0.41624524526978335,0.4099286885427332,0.42376815493928377,0.3578290360025592,0.2967370294020286,0.39991765595640577
0.4124315459112836,0.4066483801753024,0.41985602196315075,0.35672061970435986,0.29792425674491063,0.3982833070419854
0.40901128057341013,0.4023983072872229,0.41625904495157184,0.3556148559691279,0.2982770730782104,0.39637908425152624
0.40495577603796606,0.3982007661510493,0.41264410565010373,0.354567175770647,0.2986221289278307,0.39431011628557533
0.4011232692736505,0.3947412744782862,0.40955567806707405,0.3540478918157898,0.29966531451729383,0.3921075349687257
0.3979338700672469,0.39162279254167687,0.40580966327725587,0.35288892889885115,0.299439141220459,0.3907285169554565
0.3952919662767126,0.3880273467394479,0.4024720822235279,0.3502697666315866,0.29860615834113585,0.3893872540261671
0.39146316470191383,0.3854897685270899,0.399980011139458,0.35086192447458897,0.29831861315361363,0.3874861269507927
0.38893496911354736,0.38236701079267343,0.39645456912946114,0.35030457487374245,0.29716392440669037,0.3857347394129483
0.3866648310140256,0.3790670548850684,0.3929913744791783,0.3488567748257683,0.29600653674141764,0.38367609448168405
0.3839191541389687,0.3762040581158229,0.3912756148476795,0.3474118703778901,0.2950504704916747,0.3845993611094445
0.3815289410178389,0.37340600673878893,0.3903566206004797,0.34741237197582425,0.2948774201538608,0.3818938422420901
0.3787845208821972,0.3707734511894154,0.389334421370942,0.34673245652868334,0.29391420981187316,0.38154968272818357
0.3757971771197821,0.3688547220545755,0.38682890326039,0.3452535504693566,0.29281675108928024,0.37873102273189707
0.37301621448917277,0.3664456858521917,0.38554081991379274,0.3437776022221485,0.29178271122175636,0.37705492917787486
0.3706590461700378,0.3627593026244311,0.3844731366461039,0.3420999650699717,0.29075073943396756,0.3758979896732075
0.3680518080924988,0.3597273970220085,0.3854609701647692,0.34083455551342257,0.28969929758021723,0.37620798820102536
0.36503374487334417,0.3576987144244926,0.38535018732539994,0.3393674452561264,0.28864300859457026,0.3758986321097723
0.36284744279617426,0.35504456485936303,0.3854445817241256,0.3379032692193447,0.28766523717204784,0.3775771941921739
0.36018286800378646,0.35237189269614166,0.38474281703566116,0.33644202153463665,0.28667558474688865,0.3781372961684216
0.3591670971910399,0.34977578129722287,0.3831623589542044,0.33498369634529795,0.28567408057823435,0.3778757645085158
0.3566986466435621,0.3471722493475792,0.3807942018070516,0.3349671580086622,0.2870163129117604,0.3771144647597585
0.3554513701176633,0.34628219123237025,0.3794583158606644,0.334219015615288,0.28840154030834164,0.37626565802404405
0.35401228469242957,0.3442250980309266,0.3775779575488266,0.3346798932369629,0.28854525093886774,0.3756599365203335
0.3526523690312096,0.34164337002496203,0.37557442806148134,0.3331295764591552,0.2870839207171645,0.3755516359305957
0.35056608224281516,0.33918243560577377,0.3744731583149111,0.3343768580056494,0.28492445683317913,0.3740022478746734
0.34955588459473574,0.3366394715259218,0.3732254736043128,0.3336371390817252,0.28295996880001173,0.37992754917271426
0.34864800258343026,0.3341170886748219,0.3723473771405336,0.3317945283442327,0.28301457492769805,0.38102551704399124
0.34694974375046495,0.3319387275997133,0.372459357278476,0.3301744134513879,0.2817586369941709,0.38713512567812397
0.3463930201029893,0.3300841090632102,0.3725579088632141,0.3282279380344027,0.28050530221133535,0.385290622263442
0.34622887013369685,0.327918895065327,0.3713261871099832,0.3262887779935745,0.2792847798279594,0.3834470022309596
0.34613767905823684,0.3260180291361484,0.36950673464067196,0.3254554505148668,0.27828435754608966,0.38170931080499637
0.34488487986854643,0.3239922400460324,0.36757130745993566,0.32390293769307815,0.2772859699690798,0.3805280756469522
0.3445029033117809,0.32235250313894054,0.3659107083693992,0.3220015426455642,0.27636111613201775,0.37899837223126714
0.34489686920545,0.32043044261585973,0.3656999698799686,0.32010395038814526,0.2760078920570953,0.3778464807311409
0.3457695833902624,0.31855164669781316,0.3648695552225656,0.31818291081964845,0.27354139039666614,0.3766978188558084
0.3443374423235354,0.3169305149287168,0.3658198641670671,0.31629051418534326,0.2724013616597635,0.3753924698733636
0.3429013739222029,0.3148588678859142,0.3651183647032572,0.3144950901257013,0.2714236039272697,0.37411753400383385
0.3424771466863301,0.3137801986795834,0.3656935587265056,0.31262795827777584,0.27106653179794094,0.3729659124794178
0.34132423961167235,0.3124980299346847,0.3672985733555145,0.311205298369156,0.2710778059538623,0.37181782127863316
0.3401745072706372,0.3111000031765089,0.3676071423026652,0.3099482969923905,0.2699545599214823,0.37010814309644763
0.3394197677882601,0.310551996718765,0.36780681108266083,0.3089691404256596,0.268833560381167,0.36832793224307614
0.3394388474903455,0.3100305629326008,0.36788350398651853,0.3082896557285755,0.26774792761477517,0.3665512818114114
0.33922725972696616,0.3085032976274944,0.3668001852532471,0.30761187075527835,0.26681447144738474,0.3663338318808877
0.3372169180005064,0.30780108755967395,0.36750610592442673,0.306873781583909,0.26588288219232914,0.37105605674742337
0.33698685484781965,0.3079167569215986,0.36816031836192303,0.3060329138664488,0.265116403546224,0.3710429167699784
0.3371094974737664,0.3083937937580514,0.36770105836973904,0.3056898121130502,0.26499127149364005,0.3728740827366845
0.3359874657882274,0.30914677721704353,0.36895109545818544,0.30624938630990994,0.26447756083632196,0.37462562686811995
0.3348647256393546,0.3089266886319207,0.36924060976748313,0.307342373566869,0.2639648776003185,0.37508762568109727
0.3339085878762551,0.30893279572227195,0.3695112771390291,0.30765295407063453,0.263471468785139,0.37504816960830617
0.3333663240256268,0.30909201250238844,0.3686602707254379,0.30739278981877,0.2631592005426062,0.37575679789233074
0.3334997121712021,0.3095724076204087,0.36771543963190495,0.3071352943073715,0.26362387245369523,0.37489832475783824
0.3345402979473976,0.31007247326274534,0.36694434511701307,0.3071950615890746,0.2628661501404508,0.37509384210480434
0.3332524112740335,0.31025666758532533,0.3672593505689428,0.3077584197764123,0.26227483048173017,0.37412440899948024
0.3319594590049153,0.3108224633620562,0.3665977292407748,0.30726824252340246,0.2619373089069626,0.3729559252066374
0.33125894093726665,0.31081956094503016,0.36652212959497976,0.3063669397741533,0.26180263263515946,0.3715429805454695
0.3311954944736842,0.3111632714767822,0.365134317889613,0.30588249586443195,0.2634400630847967,0.3709273227331847
0.3325635955679209,0.3111793157154635,0.3642483339230548,0.30662286839313696,0.2661977699049688,0.37465346391570875
0.33367155669839527,0.3103054441223084,0.3639595607380769,0.3068765667290092,0.265639071845999,0.3750394910645459
0.33485894854176523,0.3098810727094215,0.36375724974870294,0.3057521615053094,0.26508332782398025,0.3767228848440623
0.33427974457597154,0.3106546433796511,0.3663423964695605,0.3053252027062886,0.2645304959489795,0.3761033703623454
0.3338521843996735,0.3112297337735777,0.3679278475764999,0.3049470538250114,0.2639805347578903,0.37548640137616085
0.3323591980855088,0.3099863600333267,0.3669504446746825,0.30457025111155145,0.263433403205226,0.37603683093162554
0.33130891588924116,0.31120279852122584,0.36623457536173276,0.3041990556624182,0.26288906065415085,0.37698365377625687
0.33191914486858964,0.3115597899566724,0.3673668463209922,0.30418464722120475,0.26234746686773935,0.37929175457380393
0.3337732791638027,0.31135531867117827,0.3692689337829716,0.3054303037478221,0.26182198896459097,0.3847492443290277
0.3342409994442801,0.3120185200566509,0.3706851039411144,0.30666363410239794,0.26067748156634424,0.385031769916778
0.33458463880229794,0.31279864464249396,0.3702923467345198,0.3068890313294332,0.25962973751576907,0.38424579439652473
0.3346680565210953,0.31376699315670936,0.36989530311841295,0.3082870611750107,0.2585398773505626,0.3833286461772626
